Date,Region,Total Type 1 A&E Attendances,G&A beds available,G&A beds occupied,G&A occupancy rate,Total patients remaining,Staff Level,IMD_Most deprived 10%,IMD_More deprived 10-20%,IMD_More deprived 20-30%,IMD_More deprived 30-40%,IMD_More deprived 40-50%,IMD_Less deprived 40-50%,IMD_Less deprived 30-40%,IMD_Less deprived 20-30%,IMD_Less deprived 10-20%,IMD_Least deprived 10%,Pop_0-4,Pop_5-9,Pop_10-14,Pop_15-19,Pop_20-24,Pop_25-29,Pop_30-34,Pop_35-39,Pop_40-44,Pop_45-49,Pop_50-54,Pop_55-59,Pop_60-64,Pop_65-69,Pop_70-74,Pop_75-79,Pop_80-84,Pop_85-89,Pop_90+
2020-03-01,East of England,110869.0,9944.0,8201.0,82.5%,,120774,33816,31077,29860,29702,30308,30101,29805,29470,29315,28191,1434353,320521,284007,421699,684438,943978,1041948,914930,765319,923480,1159174,1470506,1393557,1552691,1938756,1796702,1646650,1229545,816206
2020-03-01,London,172289.0,13737.0,11911.0,86.7%,,210843,33816,31077,29860,29702,30308,30101,29805,29470,29315,28191,1434353,320521,284007,421699,684438,943978,1041948,914930,765319,923480,1159174,1470506,1393557,1552691,1938756,1796702,1646650,1229545,816206
2020-03-01,Midlands,185326.0,18103.0,14857.0,82.1%,,241535,33816,31077,29860,29702,30308,30101,29805,29470,29315,28191,1434353,320521,284007,421699,684438,943978,1041948,914930,765319,923480,1159174,1470506,1393557,1552691,1938756,1796702,1646650,1229545,816206
2020-03-01,North East and Yorkshire,168960.0,16805.0,13181.0,78.4%,,216381,33816,31077,29860,29702,30308,30101,29805,29470,29315,28191,1434353,320521,284007,421699,684438,943978,1041948,914930,765319,923480,1159174,1470506,1393557,1552691,1938756,1796702,1646650,1229545,816206
2020-03-01,North West,145813.0,14609.0,12024.0,82.3%,,197296,33816,31077,29860,29702,30308,30101,29805,29470,29315,28191,1434353,320521,284007,421699,684438,943978,1041948,914930,765319,923480,1159174,1470506,1393557,1552691,1938756,1796702,1646650,1229545,816206
2020-03-01,South East,144906.0,13013.0,10936.0,84.0%,,173854,33816,31077,29860,29702,30308,30101,29805,29470,29315,28191,1434353,320521,284007,421699,684438,943978,1041948,914930,765319,923480,1159174,1470506,1393557,1552691,1938756,1796702,1646650,1229545,816206
2020-03-01,South West,84858.0,9593.0,7557.0,78.8%,,126885,33816,31077,29860,29702,30308,30101,29805,29470,29315,28191,1434353,320521,284007,421699,684438,943978,1041948,914930,765319,923480,1159174,1470506,1393557,1552691,1938756,1796702,1646650,1229545,816206
2020-04-01,East of England,76994.0,9126.0,5326.0,58.4%,,121232,33816,31077,29860,29702,30308,30101,29805,29470,29315,28191,1434353,320521,284007,421699,684438,943978,1041948,914930,765319,923480,1159174,1470506,1393557,1552691,1938756,1796702,1646650,1229545,816206
2020-04-01,London,110925.0,12399.0,8748.0,70.6%,,212793,33816,31077,29860,29702,30308,30101,29805,29470,29315,28191,1434353,320521,284007,421699,684438,943978,1041948,914930,765319,923480,1159174,1470506,1393557,1552691,1938756,1796702,1646650,1229545,816206
2020-04-01,Midlands,119380.0,17544.0,10182.0,58.0%,,243819,33816,31077,29860,29702,30308,30101,29805,29470,29315,28191,1434353,320521,284007,421699,684438,943978,1041948,914930,765319,923480,1159174,1470506,1393557,1552691,1938756,1796702,1646650,1229545,816206
2020-04-01,North East and Yorkshire,117954.0,15445.0,8618.0,55.8%,,219013,33816,31077,29860,29702,30308,30101,29805,29470,29315,28191,1434353,320521,284007,421699,684438,943978,1041948,914930,765319,923480,1159174,1470506,1393557,1552691,1938756,1796702,1646650,1229545,816206
2020-04-01,North West,103087.0,13958.0,8109.0,58.1%,,199641,33816,31077,29860,29702,30308,30101,29805,29470,29315,28191,1434353,320521,284007,421699,684438,943978,1041948,914930,765319,923480,1159174,1470506,1393557,1552691,1938756,1796702,1646650,1229545,816206
2020-04-01,South East,101795.0,12536.0,7208.0,57.5%,,175007,33816,31077,29860,29702,30308,30101,29805,29470,29315,28191,1434353,320521,284007,421699,684438,943978,1041948,914930,765319,923480,1159174,1470506,1393557,1552691,1938756,1796702,1646650,1229545,816206
2020-04-01,South West,59585.0,9546.0,4806.0,50.3%,,127653,33816,31077,29860,29702,30308,30101,29805,29470,29315,28191,1434353,320521,284007,421699,684438,943978,1041948,914930,765319,923480,1159174,1470506,1393557,1552691,1938756,1796702,1646650,1229545,816206
2020-05-01,East of England,106370.0,9371.0,6256.0,66.8%,,121786,33816,31077,29860,29702,30308,30101,29805,29470,29315,28191,1434353,320521,284007,421699,684438,943978,1041948,914930,765319,923480,1159174,1470506,1393557,1552691,1938756,1796702,1646650,1229545,816206
2020-05-01,London,141418.0,11721.0,8336.0,71.1%,,214395,33816,31077,29860,29702,30308,30101,29805,29470,29315,28191,1434353,320521,284007,421699,684438,943978,1041948,914930,765319,923480,1159174,1470506,1393557,1552691,1938756,1796702,1646650,1229545,816206
2020-05-01,Midlands,160329.0,17360.0,11240.0,64.7%,,245028,33816,31077,29860,29702,30308,30101,29805,29470,29315,28191,1434353,320521,284007,421699,684438,943978,1041948,914930,765319,923480,1159174,1470506,1393557,1552691,1938756,1796702,1646650,1229545,816206
2020-05-01,North East and Yorkshire,157192.0,15451.0,10014.0,64.8%,,220640,33816,31077,29860,29702,30308,30101,29805,29470,29315,28191,1434353,320521,284007,421699,684438,943978,1041948,914930,765319,923480,1159174,1470506,1393557,1552691,1938756,1796702,1646650,1229545,816206
2020-05-01,North West,137496.0,13515.0,8766.0,64.9%,,201604,33816,31077,29860,29702,30308,30101,29805,29470,29315,28191,1434353,320521,284007,421699,684438,943978,1041948,914930,765319,923480,1159174,1470506,1393557,1552691,1938756,1796702,1646650,1229545,816206
2020-05-01,South East,139244.0,12639.0,8185.0,64.8%,,175946,33816,31077,29860,29702,30308,30101,29805,29470,29315,28191,1434353,320521,284007,421699,684438,943978,1041948,914930,765319,923480,1159174,1470506,1393557,1552691,1938756,1796702,1646650,1229545,816206
2020-05-01,South West,82169.0,9327.0,5611.0,60.2%,,128287,33816,31077,29860,29702,30308,30101,29805,29470,29315,28191,1434353,320521,284007,421699,684438,943978,1041948,914930,765319,923480,1159174,1470506,1393557,1552691,1938756,1796702,1646650,1229545,816206
2020-06-01,East of England,116460.0,9506.0,6898.0,72.6%,,122565,33816,31077,29860,29702,30308,30101,29805,29470,29315,28191,1434353,320521,284007,421699,684438,943978,1041948,914930,765319,923480,1159174,1470506,1393557,1552691,1938756,1796702,1646650,1229545,816206
2020-06-01,London,158961.0,11771.0,9078.0,77.1%,,216300,33816,31077,29860,29702,30308,30101,29805,29470,29315,28191,1434353,320521,284007,421699,684438,943978,1041948,914930,765319,923480,1159174,1470506,1393557,1552691,1938756,1796702,1646650,1229545,816206
2020-06-01,Midlands,178463.0,17234.0,12499.0,72.5%,,246384,33816,31077,29860,29702,30308,30101,29805,29470,29315,28191,1434353,320521,284007,421699,684438,943978,1041948,914930,765319,923480,1159174,1470506,1393557,1552691,1938756,1796702,1646650,1229545,816206
2020-06-01,North East and Yorkshire,172149.0,15566.0,11149.0,71.6%,,222084,33816,31077,29860,29702,30308,30101,29805,29470,29315,28191,1434353,320521,284007,421699,684438,943978,1041948,914930,765319,923480,1159174,1470506,1393557,1552691,1938756,1796702,1646650,1229545,816206
2020-06-01,North West,151693.0,13459.0,9470.0,70.4%,,202854,33816,31077,29860,29702,30308,30101,29805,29470,29315,28191,1434353,320521,284007,421699,684438,943978,1041948,914930,765319,923480,1159174,1470506,1393557,1552691,1938756,1796702,1646650,1229545,816206
2020-06-01,South East,151606.0,12743.0,9105.0,71.5%,,177541,33816,31077,29860,29702,30308,30101,29805,29470,29315,28191,1434353,320521,284007,421699,684438,943978,1041948,914930,765319,923480,1159174,1470506,1393557,1552691,1938756,1796702,1646650,1229545,816206
2020-06-01,South West,86800.0,8673.0,6390.0,73.7%,,129247,33816,31077,29860,29702,30308,30101,29805,29470,29315,28191,1434353,320521,284007,421699,684438,943978,1041948,914930,765319,923480,1159174,1470506,1393557,1552691,1938756,1796702,1646650,1229545,816206
2020-07-01,East of England,126539.0,9501.0,7423.0,78.1%,,123079,33816,31077,29860,29702,30308,30101,29805,29470,29315,28191,1434353,320521,284007,421699,684438,943978,1041948,914930,765319,923480,1159174,1470506,1393557,1552691,1938756,1796702,1646650,1229545,816206
2020-07-01,London,173449.0,12108.0,9628.0,79.5%,,216346,33816,31077,29860,29702,30308,30101,29805,29470,29315,28191,1434353,320521,284007,421699,684438,943978,1041948,914930,765319,923480,1159174,1470506,1393557,1552691,1938756,1796702,1646650,1229545,816206
2020-07-01,Midlands,198572.0,17292.0,12945.0,74.9%,,246745,33816,31077,29860,29702,30308,30101,29805,29470,29315,28191,1434353,320521,284007,421699,684438,943978,1041948,914930,765319,923480,1159174,1470506,1393557,1552691,1938756,1796702,1646650,1229545,816206
2020-07-01,North East and Yorkshire,190338.0,15775.0,11771.0,74.6%,,222387,33816,31077,29860,29702,30308,30101,29805,29470,29315,28191,1434353,320521,284007,421699,684438,943978,1041948,914930,765319,923480,1159174,1470506,1393557,1552691,1938756,1796702,1646650,1229545,816206
2020-07-01,North West,165504.0,13421.0,9858.0,73.5%,,202580,33816,31077,29860,29702,30308,30101,29805,29470,29315,28191,1434353,320521,284007,421699,684438,943978,1041948,914930,765319,923480,1159174,1470506,1393557,1552691,1938756,1796702,1646650,1229545,816206
